#  Energy (ev)    SCAT NP      SCAT MG       ABS NP       ABS MG
  5.6420679280e-01  2.3433471939e-26  1.6270422662e-31  1.1859825976e-20  1.0283688138e-23 7.6432167065e+04  6.4815279665e+03
  5.6848108668e-01  2.4186401804e-26  1.6812206622e-31  1.2014138634e-20  1.0466740346e-23 7.6636987926e+04  6.6787255996e+03
  5.7275538057e-01  2.4958320885e-26  1.7368497888e-31  1.2169359725e-20  1.0652091501e-23 7.6841786369e+04  6.8788448770e+03
  5.7702967445e-01  2.5749596442e-26  1.7939608273e-31  1.2325497729e-20  1.0839767779e-23 7.7046531179e+04  7.0818923266e+03
  5.8130396834e-01  2.6560601478e-26  1.8525855407e-31  1.2482561398e-20  1.1029795794e-23 7.7251191054e+04  7.2878741694e+03
  5.8557826222e-01  2.7391714834e-26  1.9127562843e-31  1.2640559755e-20  1.1222202604e-23 7.7455734611e+04  7.4967963183e+03
  5.8985255611e-01  2.8243321281e-26  1.9745060179e-31  1.2799502091e-20  1.1417015721e-23 7.7660130389e+04  7.7086643774e+03
  5.9412684999e-01  2.9115811618e-26  2.0378683178e-31  1.2959397966e-20  1.1614263118e-23 7.7864346846e+04  7.9234836410e+03
  5.9840114388e-01  3.0009582764e-26  2.1028773888e-31  1.3120257205e-20  1.1813973237e-23 7.8068352369e+04  8.1412590931e+03
  6.0267543776e-01  3.0925037863e-26  2.1695680768e-31  1.3282089903e-20  1.2016174996e-23 7.8272115274e+04  8.3619954064e+03
  6.0694973165e-01  3.1862586378e-26  2.2379758819e-31  1.3444906417e-20  1.2220897802e-23 7.8475603808e+04  8.5856969418e+03
  6.1122402553e-01  3.2822644200e-26  2.3081369711e-31  1.3608717371e-20  1.2428171555e-23 7.8678786155e+04  8.8123677473e+03
  6.1549831942e-01  3.3805633748e-26  2.3800881921e-31  1.3773533651e-20  1.2638026657e-23 7.8881630436e+04  9.0420115576e+03
  6.1977261330e-01  3.4811984077e-26  2.4538670869e-31  1.3939366407e-20  1.2850494028e-23 7.9084104712e+04  9.2746317935e+03
  6.2404690719e-01  3.5842130988e-26  2.5295119057e-31  1.4106227053e-20  1.3065605104e-23 7.9286176990e+04  9.5102315610e+03
  6.2832120107e-01  3.6896517134e-26  2.6070616215e-31  1.4274127263e-20  1.3283391858e-23 7.9487815222e+04  9.7488136511e+03
  6.3259549496e-01  3.7975592138e-26  2.6865559448e-31  1.4443078977e-20  1.3503886801e-23 7.9688987314e+04  9.9903805388e+03
  6.3686978884e-01  3.9079812704e-26  2.7680353387e-31  1.4613094392e-20  1.3727122998e-23 7.9889661121e+04  1.0234934383e+04
  6.4114408273e-01  4.0209642736e-26  2.8515410341e-31  1.4784185970e-20  1.3953134073e-23 8.0089804456e+04  1.0482477025e+04
  6.4541837661e-01  4.1365553455e-26  2.9371150458e-31  1.4956366435e-20  1.4181954226e-23 8.0289385091e+04  1.0733009990e+04
  6.4969267050e-01  4.2548023522e-26  3.0248001885e-31  1.5129648770e-20  1.4413618236e-23 8.0488370761e+04  1.0986534484e+04
  6.5396696438e-01  4.3757539163e-26  3.1146400932e-31  1.5304046224e-20  1.4648161479e-23 8.0686729165e+04  1.1243051397e+04
  6.5824125827e-01  4.4994594290e-26  3.2066792247e-31  1.5479572304e-20  1.4885619932e-23 8.0884427970e+04  1.1502561298e+04
  6.6251555215e-01  4.6259690636e-26  3.3009628981e-31  1.5656240782e-20  1.5126030192e-23 8.1081434817e+04  1.1765064437e+04
  6.6678984604e-01  4.7553337881e-26  3.3975372974e-31  1.5834065693e-20  1.5369429483e-23 8.1277717319e+04  1.2030560747e+04
  6.7106413992e-01  4.8876053787e-26  3.4964494930e-31  1.6013061335e-20  1.5615855668e-23 8.1473243068e+04  1.2299049840e+04
  6.7533843380e-01  5.0228364337e-26  3.5977474609e-31  1.6193242270e-20  1.5865347263e-23 8.1667979633e+04  1.2570531008e+04
  6.7961272769e-01  5.1610803866e-26  3.7014801013e-31  1.6374623326e-20  1.6117943447e-23 8.1861894572e+04  1.2845003222e+04
  6.8388702157e-01  5.3023915212e-26  3.8076972584e-31  1.6557219595e-20  1.6373684081e-23 8.2054955426e+04  1.3122465135e+04
  6.8816131546e-01  5.4468249852e-26  3.9164497404e-31  1.6741046438e-20  1.6632609710e-23 8.2247129727e+04  1.3402915077e+04
  6.9243560934e-01  5.5944368054e-26  4.0277893397e-31  1.6926119483e-20  1.6894761588e-23 8.2438384999e+04  1.3686351059e+04
  6.9670990323e-01  5.7452839023e-26  4.1417688543e-31  1.7112454626e-20  1.7160181686e-23 8.2628688761e+04  1.3972770771e+04
  7.0098419711e-01  5.8994241058e-26  4.2584421091e-31  1.7300068035e-20  1.7428912703e-23 8.2818008535e+04  1.4262171579e+04
  7.0525849100e-01  6.0569161701e-26  4.3778639777e-31  1.7488976150e-20  1.7700998088e-23 8.3006311839e+04  1.4554550533e+04
  7.0953278488e-01  6.2178197904e-26  4.5000904055e-31  1.7679195682e-20  1.7976482049e-23 8.3193566201e+04  1.4849904357e+04
  7.1380707877e-01  6.3821956183e-26  4.6251784323e-31  1.7870743619e-20  1.8255409570e-23 8.3379739155e+04  1.5148229459e+04
  7.1808137265e-01  6.5501052789e-26  4.7531862161e-31  1.8063637225e-20  1.8537826425e-23 8.3564798247e+04  1.5449521920e+04
  7.2235566654e-01  6.7216113871e-26  4.8841730577e-31  1.8257894042e-20  1.8823779196e-23 8.3748711035e+04  1.5753777505e+04
  7.2662996042e-01  6.8967775651e-26  5.0181994252e-31  1.8453531893e-20  1.9113315288e-23 8.3931445097e+04  1.6060991655e+04
  7.3090425431e-01  7.0756684598e-26  5.1553269797e-31  1.8650568884e-20  1.9406482944e-23 8.4112968031e+04  1.6371159491e+04
  7.3517854819e-01  7.2583497606e-26  5.2956186013e-31  1.8849023403e-20  1.9703331264e-23 8.4293247456e+04  1.6684275813e+04
  7.3945284208e-01  7.4448882177e-26  5.4391384158e-31  1.9048914128e-20  2.0003910223e-23 8.4472251022e+04  1.7000335102e+04
  7.4372713596e-01  7.6353516605e-26  5.5859518227e-31  1.9250260025e-20  2.0308270685e-23 8.4649946403e+04  1.7319331515e+04
  7.4800142985e-01  7.8298090163e-26  5.7361255225e-31  1.9453080352e-20  2.0616464425e-23 8.4826301311e+04  1.7641258893e+04
  7.5227572373e-01  8.0283303304e-26  5.8897275462e-31  1.9657394661e-20  2.0928544145e-23 8.5001283490e+04  1.7966110754e+04
  7.5655001762e-01  8.2309867849e-26  6.0468272847e-31  1.9863222802e-20  2.1244563494e-23 8.5174860725e+04  1.8293880296e+04
  7.6082431150e-01  8.4378507192e-26  6.2074955191e-31  2.0070584924e-20  2.1564577088e-23 8.5347000840e+04  1.8624560400e+04
  7.6509860539e-01  8.6489956504e-26  6.3718044517e-31  2.0279501480e-20  2.1888640529e-23 8.5517671708e+04  1.8958143627e+04
  7.6937289927e-01  8.8644962944e-26  6.5398277381e-31  2.0489993229e-20  2.2216810426e-23 8.5686841247e+04  1.9294622218e+04
  7.7364719316e-01  9.0844285869e-26  6.7116405198e-31  2.0702081239e-20  2.2549144417e-23 8.5854477426e+04  1.9633988096e+04
  7.7792148704e-01  9.3088697053e-26  6.8873194578e-31  2.0915786893e-20  2.2885701186e-23 8.6020548269e+04  1.9976232868e+04
  7.8219578093e-01  9.5378980910e-26  7.0669427670e-31  2.1131131886e-20  2.3226540492e-23 8.6185021857e+04  2.0321347820e+04
  7.8647007481e-01  9.7715934716e-26  7.2505902515e-31  2.1348138237e-20  2.3571723186e-23 8.6347866331e+04  2.0669323925e+04
  7.9074436870e-01  1.0010036885e-25  7.4383433408e-31  2.1566828287e-20  2.3921311235e-23 8.6509049895e+04  2.1020151837e+04
  7.9501866258e-01  1.0253310701e-25  7.6302851271e-31  2.1787224704e-20  2.4275367748e-23 8.6668540819e+04  2.1373821894e+04
  7.9929295647e-01  1.0501498649e-25  7.8265004033e-31  2.2009350488e-20  2.4633956999e-23 8.6826307442e+04  2.1730324119e+04
  8.0356725035e-01  1.0754685838e-25  8.0270757020e-31  2.2233228975e-20  2.4997144449e-23 8.6982318175e+04  2.2089648220e+04
  8.0784154424e-01  1.1012958784e-25  8.2320993359e-31  2.2458883841e-20  2.5364996778e-23 8.7136541506e+04  2.2451783592e+04
  8.1211583812e-01  1.1276405438e-25  8.4416614391e-31  2.2686339104e-20  2.5737581904e-23 8.7288945999e+04  2.2816719314e+04
  8.1639013200e-01  1.1545115206e-25  8.6558540089e-31  2.2915619135e-20  2.6114969014e-23 8.7439500301e+04  2.3184444153e+04
  8.2066442589e-01  1.1819178982e-25  8.8747709499e-31  2.3146748655e-20  2.6497228591e-23 8.7588173142e+04  2.3554946566e+04
  8.2493871977e-01  1.2098689172e-25  9.0985081178e-31  2.3379752744e-20  2.6884432441e-23 8.7734933339e+04  2.3928214695e+04
